year,countyreal,lpop,lemp,first_treat,treat,cluster1
2003,55069,3.3891585380504,6.59578051396131,2006,1,6
2004,55069,3.3891585380504,6.55535689181067,2006,1,6
2005,55069,3.3891585380504,6.53669159759131,2006,1,6
2006,55069,3.3891585380504,6.4150969591716,2006,1,6
2007,55069,3.3891585380504,6.45204895443723,2006,1,6
2003,55081,3.7111056128721,6.65801104587075,2006,1,5
2004,55081,3.7111056128721,6.68710860786652,2006,1,5
2005,55081,3.7111056128721,6.62406522779989,2006,1,5
2006,55081,3.7111056128721,6.68210859744981,2006,1,5
2007,55081,3.7111056128721,6.71901315438526,2006,1,5
2003,55085,3.60484545850393,6.72503364216684,2006,1,10
2004,55085,3.60484545850393,6.59850902861452,2006,1,10
2005,55085,3.60484545850393,6.63463335786169,2006,1,10
2006,55085,3.60484545850393,6.58479139238572,2006,1,10
2007,55085,3.60484545850393,6.56526497003536,2006,1,10
2003,55103,2.8861405969239,5.6937321388027,2006,1,2
2004,55103,2.8861405969239,5.54907608489522,2006,1,2
2005,55103,2.8861405969239,5.48063892334199,2006,1,2
2006,55103,2.8861405969239,5.53338948872752,2006,1,2
2007,55103,2.8861405969239,5.55682806169954,2006,1,2
2003,55109,4.14559202222594,7.45760928971561,2006,1,4
2004,55109,4.14559202222594,7.37713371283395,2006,1,4
2005,55109,4.14559202222594,7.35755620091035,2006,1,4
2006,55109,4.14559202222594,7.35627987655075,2006,1,4
2007,55109,4.14559202222594,7.31121838441963,2006,1,4
2003,55123,3.33420251283788,6.04263283368238,2006,1,13
2004,55123,3.33420251283788,6.01859321449623,2006,1,13
2005,55123,3.33420251283788,5.91350300563827,2006,1,13
2006,55123,3.33420251283788,5.89440283426485,2006,1,13
2007,55123,3.33420251283788,5.91079664404053,2006,1,13
2003,55131,4.7663787573415,8.0870254706677,2006,1,6
2004,55131,4.7663787573415,8.0925452638913,2006,1,6
2005,55131,4.7663787573415,8.12118324207883,2006,1,6
2006,55131,4.7663787573415,8.07340296898641,2006,1,6
2007,55131,4.7663787573415,8.11820704940578,2006,1,6
2003,55137,3.14216755178354,5.95583736946483,2006,1,11
2004,55137,3.14216755178354,5.92425579741453,2006,1,11
2005,55137,3.14216755178354,5.9427993751267,2006,1,11
2006,55137,3.14216755178354,5.93753620508243,2006,1,11
2007,55137,3.14216755178354,5.96357934361845,2006,1,11
